supplier,scenario,rts,theta,active_criteria,current_price,current_late_pct,current_error_pct,current_lead_days,current_quality_score,current_purchase,target_price,target_late_pct,target_error_pct,target_lead_days,target_quality_score,target_purchase,price_improvement,late_improvement,error_improvement,lead_improvement,quality_gain,purchase_gain,perturbed_parameter,perturbation_direction,delta
J,balanced_improvement,CCR,0.1179024720571267,"price,late,error,lead,quality",1.5,6.0,4.2,7.0,0.3421,12091.1,1.1837981685761323,3.3258862301958363,3.2405528931865444,3.0857734813502975,0.4614754728090383,28635.596865868567,0.3162018314238677,2.6741137698041637,0.9594471068134558,3.9142265186497025,0.11937547280903826,16544.49686586857,error_pct,plus,0.05
J,cost_led_development,CCR,0.13813775264825856,"price,late,error,lead,quality",1.5,6.0,4.2,7.0,0.3421,12091.1,1.033716737009167,3.2213132244241227,4.015049635501801,3.155924894192767,0.4722243435869367,21146.020755427577,0.4662832629908329,2.7786867755758773,0.18495036449819935,3.844075105807233,0.1301243435869367,9054.920755427576,error_pct,plus,0.05
J,delivery_reliability_led,CCR,0.08557477469592181,"price,late,error,lead,quality",1.5,6.0,4.2,7.0,0.3421,12091.1,1.3888813640521462,2.104353972121302,2.6627326969949965,2.5352919718048024,0.38405054672655875,28467.714496569966,0.11111863594785376,3.895646027878698,1.5372673030050037,4.464708028195197,0.041950546726558735,16376.614496569966,error_pct,plus,0.05
J,product_quality_led,CCR,0.1170031420305263,"price,late,error,lead,quality",1.5,6.0,4.2,7.0,0.3421,12091.1,1.5,4.090725526551886,3.8632388777612254,3.5103193055904227,0.5648641918149135,36388.96671015903,0.0,1.9092744734481144,0.33676112223877475,3.4896806944095773,0.22276419181491353,24297.866710159033,error_pct,plus,0.05
F,balanced_improvement,CCR,0.11898773437896945,"price,late,error,lead,quality",2.98,4.0,6.300000000000001,4.0,0.3934,2503.0,2.0872100145142336,2.795218451043258,3.5481006991612705,3.002370503380617,0.5317173751814099,42164.59204818676,0.8927899854857664,1.204781548956742,2.7518993008387302,0.9976294966193828,0.1383173751814099,39661.59204818676,error_pct,plus,0.05
F,cost_led_development,CCR,0.12617536882373245,"price,late,error,lead,quality",2.98,4.0,6.300000000000001,4.0,0.3934,2503.0,1.5704893523584305,3.5275863338828315,4.34797810645556,3.99947270964391,0.5625309120742462,32846.338734917925,1.4095106476415695,0.4724136661171685,1.9520218935444404,0.0005272903560897824,0.1691309120742462,30343.338734917925,error_pct,plus,0.05
F,delivery_reliability_led,CCR,0.07741452399831068,"price,late,error,lead,quality",2.98,4.0,6.300000000000001,4.0,0.3934,2503.0,2.482196694854494,1.7931994001414229,2.6213693218258505,2.29984717337543,0.4705232290278133,48603.54739705835,0.49780330514550597,2.2068005998585773,3.6786306781741502,1.7001528266245698,0.07712322902781327,46100.54739705835,error_pct,plus,0.05
F,product_quality_led,CCR,0.11286382082596579,"price,late,error,lead,quality",2.98,4.0,6.300000000000001,4.0,0.3934,2503.0,2.98,3.2636344118239573,3.7506833305871687,3.3906006733897254,0.6577956117282815,61989.24689123052,0.0,0.7363655881760427,2.549316669412832,0.6093993266102746,0.26439561172828147,59486.24689123052,error_pct,plus,0.05
L,balanced_improvement,CCR,0.11617643445467928,"price,late,error,lead,quality",1.94,9.0,6.300000000000001,7.0,0.4372,14723.0,1.515939021952258,4.28864804307518,4.651549542328705,4.180431815660354,0.6145018096222004,34512.1862688911,0.424060978047742,4.71135195692482,1.648450457671296,2.819568184339646,0.17730180962220038,19789.1862688911,error_pct,plus,0.05
L,cost_led_development,CCR,0.13889305613366593,"price,late,error,lead,quality",1.94,9.0,6.300000000000001,7.0,0.4372,14723.0,1.3297234949470789,3.833238343980894,6.008607202762898,4.299683563608059,0.6252088214423894,21451.891044749158,0.6102765050529211,5.166761656019106,0.2913927972371031,2.700316436391941,0.18800882144238945,6728.891044749158,error_pct,plus,0.05
L,delivery_reliability_led,CCR,0.08409710698701663,"price,late,error,lead,quality",1.94,9.0,6.300000000000001,7.0,0.4372,14723.0,1.7790954543390745,2.702839604320612,3.6899206206552395,3.3691237795686986,0.504474917049567,35209.07324237196,0.1609045456609255,6.297160395679388,2.610079379344761,3.6308762204313014,0.06727491704956706,20486.07324237196,error_pct,plus,0.05
L,product_quality_led,CCR,0.11678290425376987,"price,late,error,lead,quality",1.94,9.0,6.300000000000001,7.0,0.4372,14723.0,1.94,5.331598422171301,5.651941296231625,4.836826012453005,0.7614328561804933,44253.87268347347,0.0,3.668401577828699,0.6480587037683758,2.163173987546995,0.3242328561804933,29530.87268347347,error_pct,plus,0.05
A,balanced_improvement,CCR,0.0,"",1.34,3.0,8.0,4.75,0.6794,5640.8,1.34,3.0,8.0,4.75,0.6794,5640.8,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
A,cost_led_development,CCR,0.0,"",1.34,3.0,8.0,4.75,0.6794,5640.8,1.34,3.0,8.0,4.75,0.6794,5640.8,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
A,delivery_reliability_led,CCR,0.0,"",1.34,3.0,8.0,4.75,0.6794,5640.8,1.34,3.0,8.0,4.75,0.6794,5640.8,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
A,product_quality_led,CCR,0.0,"",1.34,3.0,8.0,4.75,0.6794,5640.8,1.34,3.0,8.0,4.75,0.6794,5640.8,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
B,balanced_improvement,CCR,0.0,"",1.44,5.0,4.0,3.8,0.6285,38948.61,1.44,5.0,4.0,3.8,0.6285,38948.61,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
B,cost_led_development,CCR,0.0,"",1.44,5.0,4.0,3.8,0.6285,38948.61,1.44,5.0,4.0,3.8,0.6285,38948.61,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
B,delivery_reliability_led,CCR,0.0,"",1.44,5.0,4.0,3.8,0.6285,38948.61,1.44,5.0,4.0,3.8,0.6285,38948.61,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
B,product_quality_led,CCR,0.0,"",1.44,5.0,4.0,3.8,0.6285,38948.61,1.44,5.0,4.0,3.8,0.6285,38948.61,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
G,balanced_improvement,CCR,0.0,"",1.34,1.0,3.0,1.9,0.1073,108124.5,1.34,1.0,3.0,1.9,0.1073,108124.5,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
G,cost_led_development,CCR,0.0,"",1.34,1.0,3.0,1.9,0.1073,108124.5,1.34,1.0,3.0,1.9,0.1073,108124.5,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
G,delivery_reliability_led,CCR,0.0,"",1.34,1.0,3.0,1.9,0.1073,108124.5,1.34,1.0,3.0,1.9,0.1073,108124.5,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
G,product_quality_led,CCR,0.0,"",1.34,1.0,3.0,1.9,0.1073,108124.5,1.34,1.0,3.0,1.9,0.1073,108124.5,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
H,balanced_improvement,CCR,0.0,"",5.1,2.0,3.0,2.8499999999999996,0.7671,100241.16,5.1,2.0,3.0,2.8499999999999996,0.7671,100241.16,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
H,cost_led_development,CCR,0.0,"",5.1,2.0,3.0,2.8499999999999996,0.7671,100241.16,5.1,2.0,3.0,2.8499999999999996,0.7671,100241.16,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
H,delivery_reliability_led,CCR,0.0,"",5.1,2.0,3.0,2.8499999999999996,0.7671,100241.16,5.1,2.0,3.0,2.8499999999999996,0.7671,100241.16,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
H,product_quality_led,CCR,0.0,"",5.1,2.0,3.0,2.8499999999999996,0.7671,100241.16,5.1,2.0,3.0,2.8499999999999996,0.7671,100241.16,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
I,balanced_improvement,CCR,0.0,"",1.4,1.0,3.0,3.8,0.3522,21985.05,1.4,1.0,3.0,3.8,0.3522,21985.05,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
I,cost_led_development,CCR,0.0,"",1.4,1.0,3.0,3.8,0.3522,21985.05,1.4,1.0,3.0,3.8,0.3522,21985.05,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
I,delivery_reliability_led,CCR,0.0,"",1.4,1.0,3.0,3.8,0.3522,21985.05,1.4,1.0,3.0,3.8,0.3522,21985.05,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
I,product_quality_led,CCR,0.0,"",1.4,1.0,3.0,3.8,0.3522,21985.05,1.4,1.0,3.0,3.8,0.3522,21985.05,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,minus,0.05
D,balanced_improvement,CCR,0.13915166525966857,"price,late,error,lead,quality",2.01,9.0,3.0,4.75,0.4216,13574.56,1.6866792234867352,2.6873678491963977,2.7247594822957146,2.7379614323693553,0.45755801690266484,36971.84808213735,0.32332077651326463,6.312632150803602,0.27524051770428537,2.0120385676306447,0.03595801690266487,23397.288082137355,lead_days,minus,0.05
D,cost_led_development,CCR,0.14373124289431546,"price,late,error,lead,quality",2.01,9.0,3.0,4.75,0.4216,13574.56,1.3837030179573262,3.2547940698957203,2.962191987482885,2.926583331087088,0.4718391893620532,32921.12653005436,0.6262969820426736,5.74520593010428,0.037808012517114964,1.823416668912912,0.05023918936205324,19346.566530054362,lead_days,minus,0.05
D,delivery_reliability_led,CCR,0.09635600315381541,"price,late,error,lead,quality",2.01,9.0,3.0,4.75,0.4216,13574.56,1.9712748682458396,1.8775305167274472,2.4440070918677823,2.5770324306296546,0.425906803160597,39616.598053961694,0.03872513175416015,7.122469483272553,0.5559929081322177,2.1729675693703454,0.004306803160597006,26042.038053961696,lead_days,minus,0.05
D,product_quality_led,CCR,0.11538561538461524,"price,late,error,lead,quality",2.01,9.0,3.0,4.75,0.4216,13574.56,2.01,2.846232318116799,3.0,3.0314212784806758,0.5125143732661022,43182.00881538208,0.0,6.153767681883201,0.0,1.7185787215193242,0.09091437326610219,29607.448815382086,lead_days,minus,0.05
E,balanced_improvement,CCR,0.12034891038157744,"price,late,error,lead,quality",3.44,4.0,7.0,1.9,0.338,3249.0,2.461252417987412,1.3620534854687085,1.7299110067307124,1.6434154563941767,0.4070574946991724,49328.73661968951,0.9787475820125882,2.6379465145312917,5.270088993269288,0.25658454360582317,0.06905749469917238,46079.73661968951,lead_days,minus,0.05
E,cost_led_development,CCR,0.1472171487389927,"price,late,error,lead,quality",3.44,4.0,7.0,1.9,0.338,3249.0,2.0343157947146087,1.9101304607948955,1.987405321511237,1.888035055435675,0.40929018563463465,42654.53300965256,1.4056842052853913,2.0898695392051048,5.012594678488763,0.011964944564324842,0.07129018563463463,39405.53300965256,lead_days,minus,0.05
E,delivery_reliability_led,CCR,0.07142957142857145,"price,late,error,lead,quality",3.44,4.0,7.0,1.9,0.338,3249.0,2.5765346474104693,1.0104057440825371,1.5156086161238056,1.4398281853176151,0.3875411231428571,50642.12192874833,0.8634653525895306,2.9895942559174626,5.484391383876194,0.46017181468238477,0.04954112314285708,47393.12192874833,lead_days,minus,0.05
E,product_quality_led,CCR,0.11538561538461542,"price,late,error,lead,quality",3.44,4.0,7.0,1.9,0.338,3249.0,3.1339687577389372,1.229007355976054,1.8435110339640808,1.7513354822658767,0.47138577138461546,61598.56150578629,0.3060312422610627,2.770992644023946,5.156488966035919,0.14866451773412326,0.13338577138461544,58349.56150578629,lead_days,minus,0.05
C,balanced_improvement,CCR,0.12022996013075671,"price,late,error,lead,quality",2.13,6.0,6.0,3.8,0.4359,2714.73,1.6233557497218514,3.305060687966426,3.75254692785175,3.094146317451197,0.5329636933913813,33911.999166526555,0.5066442502781485,2.694939312033574,2.24745307214825,0.7058536825488027,0.09706369339138127,31197.269166526556,lead_days,minus,0.05
C,cost_led_development,CCR,0.11560192212279197,"price,late,error,lead,quality",2.13,6.0,6.0,3.8,0.4359,2714.73,1.279294370758751,3.8978154577085182,4.445822418890115,3.6456209319816164,0.5667278029681074,27163.31622579713,0.8507056292412489,2.1021845422914818,1.5541775811098848,0.15437906801838341,0.13082780296810742,24448.58622579713,lead_days,minus,0.05
C,delivery_reliability_led,CCR,0.08521226698343232,"price,late,error,lead,quality",2.13,6.0,6.0,3.8,0.4359,2714.73,1.9421570474385317,2.1963001501790145,3.1582426067970832,2.632917489421455,0.4718872449813619,36947.180884010006,0.1878429525614682,3.8036998498209855,2.8417573932029168,1.167082510578545,0.03598724498136191,34232.45088401,lead_days,minus,0.05
C,product_quality_led,CCR,0.11728619536089051,"price,late,error,lead,quality",2.13,6.0,6.0,3.8,0.4359,2714.73,2.13,3.937075485587263,3.759867400170484,3.4140535637009775,0.622175752128701,47835.06819273881,0.0,2.062924514412737,2.240132599829516,0.38594643629902237,0.186275752128701,45120.3381927388,lead_days,minus,0.05
K,balanced_improvement,CCR,0.12253555042708063,"price,late,error,lead,quality",1.33,3.0,3.0,6.6499999999999995,0.2691,2245.0,1.024283988176355,2.125215746990413,2.3457793908612143,2.371136062608399,0.34099319085936397,22266.33428106646,0.30571601182364505,0.8747842530095871,0.6542206091387857,4.2788639373916,0.07189319085936396,20021.33428106646,lead_days,minus,0.05
K,cost_led_development,CCR,0.12373160956120843,"price,late,error,lead,quality",1.33,3.0,3.0,6.6499999999999995,0.2691,2245.0,0.8197281799544343,2.6044779347696076,2.704202852814702,2.2906267724191136,0.3628497140261794,18709.308622825243,0.5102718200455658,0.39552206523039235,0.29579714718529804,4.359373227580885,0.09374971402617938,16464.308622825243,lead_days,minus,0.05
K,delivery_reliability_led,CCR,0.08607804417678339,"price,late,error,lead,quality",1.33,3.0,3.0,6.6499999999999995,0.2691,2245.0,1.2201130819485835,1.3894929923004513,1.8924868387382072,1.8777676240715948,0.2949413719493864,24046.702352072625,0.1098869180514166,1.6105070076995487,1.1075131612617928,4.772232375928405,0.025841371949386405,21801.702352072625,lead_days,minus,0.05
K,product_quality_led,CCR,0.10831441004336634,"price,late,error,lead,quality",1.33,3.0,3.0,6.6499999999999995,0.2691,2245.0,1.3300000000000003,2.3723418011311734,3.0,2.5723738378495713,0.4145061935810053,26424.7224699318,-2.220446049250313e-16,0.6276581988688266,0.0,4.077626162150429,0.14540619358100532,24179.7224699318,lead_days,minus,0.05
J,balanced_improvement,CCR,0.11790247205712674,"price,late,error,lead,quality",1.5,6.0,4.0,6.6499999999999995,0.3421,12091.1,1.1837981685761327,3.325886230195838,3.0862408506538532,2.9314848072827666,0.46147547280903845,28635.596865868556,0.31620183142386726,2.674113769804162,0.9137591493461468,3.718515192717233,0.11937547280903843,16544.496865868554,lead_days,minus,0.05
J,cost_led_development,CCR,0.13813775264825856,"price,late,error,lead,quality",1.5,6.0,4.0,6.6499999999999995,0.3421,12091.1,1.033716737009167,3.221313224424121,3.8238567957160043,2.99812864948313,0.47222434358693677,21146.02075542755,0.4662832629908329,2.778686775575879,0.17614320428399566,3.6518713505168696,0.13012434358693675,9054.92075542755,lead_days,minus,0.05
J,delivery_reliability_led,CCR,0.0855747746959218,"price,late,error,lead,quality",1.5,6.0,4.0,6.6499999999999995,0.3421,12091.1,1.3888813640521462,2.1043539721213023,2.5359359018999976,2.4085273732145676,0.38405054672655886,28467.714496569977,0.11111863594785376,3.8956460278786977,1.4640640981000024,4.241472626785432,0.041950546726558846,16376.614496569977,lead_days,minus,0.05
J,product_quality_led,CCR,0.11700314203052618,"price,late,error,lead,quality",1.5,6.0,4.0,6.6499999999999995,0.3421,12091.1,1.5,4.090725526551884,3.6792751216773545,3.3348033403108994,0.5648641918149132,36388.96671015904,0.0,1.9092744734481162,0.3207248783226455,3.3151966596891,0.2227641918149132,24297.86671015904,lead_days,minus,0.05
F,balanced_improvement,CCR,0.11898773437896946,"price,late,error,lead,quality",2.98,4.0,6.0,3.8,0.3934,2503.0,2.0872100145142336,2.7952184510432585,3.379143523010734,2.852251978211576,0.5317173751814099,42164.592048186736,0.8927899854857664,1.2047815489567415,2.620856476989266,0.9477480217884238,0.1383173751814099,39661.592048186736,lead_days,minus,0.05
F,cost_led_development,CCR,0.12617536882373245,"price,late,error,lead,quality",2.98,4.0,6.0,3.8,0.3934,2503.0,1.57048935235843,3.527586333882832,4.140931529957675,3.7994990741617216,0.5625309120742462,32846.338734917925,1.40951064764157,0.47241366611716806,1.8590684700423248,0.00050092583827821,0.1691309120742462,30343.338734917925,lead_days,minus,0.05
F,delivery_reliability_led,CCR,0.0774145239983107,"price,late,error,lead,quality",2.98,4.0,6.0,3.8,0.3934,2503.0,2.482196694854495,1.7931994001414233,2.4965422112627147,2.184854814706653,0.4705232290278133,48603.54739705835,0.4978033051455051,2.2068005998585765,3.5034577887372853,1.615145185293347,0.07712322902781327,46100.54739705835,lead_days,minus,0.05
F,product_quality_led,CCR,0.11286382082596579,"price,late,error,lead,quality",2.98,4.0,6.0,3.8,0.3934,2503.0,2.98,3.2636344118239573,3.5720793624639673,3.221070639720238,0.6577956117282814,61989.246891230534,0.0,0.7363655881760427,2.4279206375360327,0.5789293602797616,0.26439561172828135,59486.246891230534,lead_days,minus,0.05
L,balanced_improvement,CCR,0.11617643445467929,"price,late,error,lead,quality",1.94,9.0,6.0,6.6499999999999995,0.4372,14723.0,1.515939021952258,4.28864804307518,4.430047183170194,3.9714102248773377,0.6145018096222005,34512.186268891106,0.424060978047742,4.71135195692482,1.5699528168298063,2.6785897751226617,0.1773018096222005,19789.186268891106,lead_days,minus,0.05
L,cost_led_development,CCR,0.13889305613366595,"price,late,error,lead,quality",1.94,9.0,6.0,6.6499999999999995,0.4372,14723.0,1.3297234949470789,3.833238343980896,5.722483050250374,4.084699385427655,0.6252088214423893,21451.891044749187,0.6102765050529211,5.166761656019104,0.27751694974962593,2.5653006145723447,0.18800882144238934,6728.891044749187,lead_days,minus,0.05
L,delivery_reliability_led,CCR,0.08409710698701665,"price,late,error,lead,quality",1.94,9.0,6.0,6.6499999999999995,0.4372,14723.0,1.7790954543390742,2.7028396043206127,3.5142101149097513,3.200667590590246,0.5044749170495668,35209.07324237194,0.1609045456609257,6.297160395679388,2.4857898850902487,3.4493324094097533,0.06727491704956684,20486.07324237194,lead_days,minus,0.05
L,product_quality_led,CCR,0.1167829042537698,"price,late,error,lead,quality",1.94,9.0,6.0,6.6499999999999995,0.4372,14723.0,1.9400000000000002,5.331598422171298,5.38280123450631,4.594984711830353,0.7614328561804932,44253.87268347346,-2.220446049250313e-16,3.6684015778287016,0.6171987654936899,2.0550152881696464,0.3242328561804932,29530.872683473463,lead_days,minus,0.05
A,balanced_improvement,CCR,0.0,"",1.34,3.0,8.0,5.25,0.6794,5640.8,1.34,3.0,8.0,5.25,0.6794,5640.8,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
A,cost_led_development,CCR,0.0,"",1.34,3.0,8.0,5.25,0.6794,5640.8,1.34,3.0,8.0,5.25,0.6794,5640.8,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
A,delivery_reliability_led,CCR,0.0,"",1.34,3.0,8.0,5.25,0.6794,5640.8,1.34,3.0,8.0,5.25,0.6794,5640.8,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
A,product_quality_led,CCR,0.0,"",1.34,3.0,8.0,5.25,0.6794,5640.8,1.34,3.0,8.0,5.25,0.6794,5640.8,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
B,balanced_improvement,CCR,0.0,"",1.44,5.0,4.0,4.2,0.6285,38948.61,1.44,5.0,4.0,4.2,0.6285,38948.61,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
B,cost_led_development,CCR,0.0,"",1.44,5.0,4.0,4.2,0.6285,38948.61,1.44,5.0,4.0,4.2,0.6285,38948.61,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
B,delivery_reliability_led,CCR,0.0,"",1.44,5.0,4.0,4.2,0.6285,38948.61,1.44,5.0,4.0,4.2,0.6285,38948.61,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
B,product_quality_led,CCR,0.0,"",1.44,5.0,4.0,4.2,0.6285,38948.61,1.44,5.0,4.0,4.2,0.6285,38948.61,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
G,balanced_improvement,CCR,0.0,"",1.34,1.0,3.0,2.1,0.1073,108124.5,1.34,1.0,3.0,2.1,0.1073,108124.5,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
G,cost_led_development,CCR,0.0,"",1.34,1.0,3.0,2.1,0.1073,108124.5,1.34,1.0,3.0,2.1,0.1073,108124.5,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
G,delivery_reliability_led,CCR,0.0,"",1.34,1.0,3.0,2.1,0.1073,108124.5,1.34,1.0,3.0,2.1,0.1073,108124.5,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
G,product_quality_led,CCR,0.0,"",1.34,1.0,3.0,2.1,0.1073,108124.5,1.34,1.0,3.0,2.1,0.1073,108124.5,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
H,balanced_improvement,CCR,0.0,"",5.1,2.0,3.0,3.1500000000000004,0.7671,100241.16,5.1,2.0,3.0,3.1500000000000004,0.7671,100241.16,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
H,cost_led_development,CCR,0.0,"",5.1,2.0,3.0,3.1500000000000004,0.7671,100241.16,5.1,2.0,3.0,3.1500000000000004,0.7671,100241.16,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
H,delivery_reliability_led,CCR,0.0,"",5.1,2.0,3.0,3.1500000000000004,0.7671,100241.16,5.1,2.0,3.0,3.1500000000000004,0.7671,100241.16,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
H,product_quality_led,CCR,0.0,"",5.1,2.0,3.0,3.1500000000000004,0.7671,100241.16,5.1,2.0,3.0,3.1500000000000004,0.7671,100241.16,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
I,balanced_improvement,CCR,0.0,"",1.4,1.0,3.0,4.2,0.3522,21985.05,1.4,1.0,3.0,4.2,0.3522,21985.05,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
I,cost_led_development,CCR,0.0,"",1.4,1.0,3.0,4.2,0.3522,21985.05,1.4,1.0,3.0,4.2,0.3522,21985.05,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
I,delivery_reliability_led,CCR,0.0,"",1.4,1.0,3.0,4.2,0.3522,21985.05,1.4,1.0,3.0,4.2,0.3522,21985.05,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
I,product_quality_led,CCR,0.0,"",1.4,1.0,3.0,4.2,0.3522,21985.05,1.4,1.0,3.0,4.2,0.3522,21985.05,0.0,0.0,0.0,0.0,0.0,0.0,lead_days,plus,0.05
D,balanced_improvement,CCR,0.13915166525966857,"price,late,error,lead,quality",2.01,9.0,3.0,5.25,0.4216,13574.56,1.6866792234867352,2.6873678491963977,2.7247594822957146,3.0261678989345513,0.45755801690266484,36971.84808213735,0.32332077651326463,6.312632150803602,0.27524051770428537,2.2238321010654487,0.03595801690266487,23397.288082137355,lead_days,plus,0.05
D,cost_led_development,CCR,0.14373124289431546,"price,late,error,lead,quality",2.01,9.0,3.0,5.25,0.4216,13574.56,1.3837030179573262,3.2547940698957203,2.962191987482885,3.2346447343594136,0.4718391893620532,32921.12653005436,0.6262969820426736,5.74520593010428,0.037808012517114964,2.0153552656405864,0.05023918936205324,19346.566530054362,lead_days,plus,0.05
D,delivery_reliability_led,CCR,0.09635600315381541,"price,late,error,lead,quality",2.01,9.0,3.0,5.25,0.4216,13574.56,1.9712748682458396,1.8775305167274472,2.4440070918677823,2.8482990022748815,0.425906803160597,39616.598053961694,0.03872513175416015,7.122469483272553,0.5559929081322177,2.4017009977251185,0.004306803160597006,26042.038053961696,lead_days,plus,0.05
D,product_quality_led,CCR,0.11538561538461524,"price,late,error,lead,quality",2.01,9.0,3.0,5.25,0.4216,13574.56,2.01,2.846232318116799,3.0,3.3505182551628527,0.5125143732661022,43182.00881538208,0.0,6.153767681883201,0.0,1.8994817448371473,0.09091437326610219,29607.448815382086,lead_days,plus,0.05
E,balanced_improvement,CCR,0.12034891038157743,"price,late,error,lead,quality",3.44,4.0,7.0,2.1,0.338,3249.0,2.4612524179874105,1.3620534854687096,1.7299110067307129,1.8164065570672487,0.40705749469917235,49328.736619689495,0.9787475820125895,2.6379465145312904,5.270088993269287,0.28359344293275135,0.06905749469917233,46079.736619689495,lead_days,plus,0.05
E,cost_led_development,CCR,0.14721714873899266,"price,late,error,lead,quality",3.44,4.0,7.0,2.1,0.338,3249.0,2.0343157947146087,1.9101304607948963,1.9874053215112375,2.0867755875868,0.4092901856346347,42654.53300965255,1.4056842052853913,2.089869539205104,5.012594678488762,0.01322441241320016,0.07129018563463468,39405.53300965255,lead_days,plus,0.05
E,delivery_reliability_led,CCR,0.0714295714285714,"price,late,error,lead,quality",3.44,4.0,7.0,2.1,0.338,3249.0,2.5765346474104702,1.0104057440825374,1.515608616123806,1.5913890469299965,0.3875411231428572,50642.12192874834,0.8634653525895297,2.9895942559174626,5.4843913838761935,0.5086109530700036,0.04954112314285719,47393.12192874834,lead_days,plus,0.05
E,product_quality_led,CCR,0.11538561538461534,"price,late,error,lead,quality",3.44,4.0,7.0,2.1,0.338,3249.0,3.133968757738937,1.2290073559760537,1.8435110339640806,1.935686585662285,0.4713857713846154,61598.56150578628,0.30603124226106315,2.7709926440239463,5.156488966035919,0.16431341433771518,0.13338577138461538,58349.56150578628,lead_days,plus,0.05
C,balanced_improvement,CCR,0.12022996013075675,"price,late,error,lead,quality",2.13,6.0,6.0,4.2,0.4359,2714.73,1.6233557497218514,3.305060687966427,3.752546927851748,3.4198459298144805,0.5329636933913813,33911.99916652657,0.5066442502781485,2.694939312033573,2.247453072148252,0.7801540701855196,0.09706369339138127,31197.26916652657,lead_days,plus,0.05
C,cost_led_development,CCR,0.11560192212279197,"price,late,error,lead,quality",2.13,6.0,6.0,4.2,0.4359,2714.73,1.279294370758751,3.8978154577085182,4.445822418890115,4.0293705037691545,0.5667278029681074,27163.31622579713,0.8507056292412489,2.1021845422914818,1.5541775811098848,0.17062949623084567,0.13082780296810742,24448.58622579713,lead_days,plus,0.05
C,delivery_reliability_led,CCR,0.0852122669834323,"price,late,error,lead,quality",2.13,6.0,6.0,4.2,0.4359,2714.73,1.9421570474385312,2.196300150179014,3.158242606797083,2.9100666988342443,0.471887244981362,36947.180884010006,0.18784295256146866,3.803699849820986,2.841757393202917,1.2899333011657559,0.035987244981361965,34232.45088401,lead_days,plus,0.05
C,product_quality_led,CCR,0.11728619536089029,"price,late,error,lead,quality",2.13,6.0,6.0,4.2,0.4359,2714.73,2.13,3.9370754855872576,3.7598674001704824,3.7734276230379202,0.6221757521287006,47835.06819273878,0.0,2.0629245144127424,2.2401325998295176,0.42657237696207995,0.18627575212870057,45120.338192738775,lead_days,plus,0.05
K,balanced_improvement,CCR,0.12253555042708063,"price,late,error,lead,quality",1.33,3.0,3.0,7.3500000000000005,0.2691,2245.0,1.024283988176355,2.125215746990413,2.345779390861215,2.6207293323566487,0.34099319085936397,22266.334281066458,0.30571601182364505,0.8747842530095871,0.6542206091387852,4.729270667643352,0.07189319085936396,20021.334281066458,lead_days,plus,0.05
